DateofSale(yyyy-mm-dd),Address,PostalCode,County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,CleanedPrice(€),Town,StockPrice,Population,quarter,QuarterNumber
2016-05-03,"['21 the hiollys', ' bridgemount', ' carrigaline']",,Cork,232500.0,No,No,Second-Hand Dwelling house /Apartment,,232499.99999999985,,2063.37,,2016Q2,2.0
2021-12-21,"['6 errew drive', ' lough rynn', ' mohill']",,Leitrim,153225.0,No,Yes,New Dwelling house /Apartment,,153224.99999999994,,4649.23,,2021Q4,4.0
2014-12-22,"['67 seville place', ' dublin 1']",Dublin 1,Dublin,274799.0,No,No,Second-Hand Dwelling house /Apartment,,274798.9999999998,,2078.54,,2014Q4,4.0
2017-02-16,"['allenwood north', ' kildare']",,Kildare,210000.0,Yes,No,Second-Hand Dwelling house /Apartment,,210000.0000000001,,2347.22,,2017Q1,1.0
2018-09-06,"['3 caldragh crescent', ' attirory', ' carrick on shannon']",,Leitrim,200000.0,No,No,Second-Hand Dwelling house /Apartment,,200000.0000000001,,2878.05,,2018Q3,3.0
2021-08-18,"['22 mount symon rise', ' clonsilla', ' dublin 15']",Dublin 15,Dublin,380000.0,No,No,Second-Hand Dwelling house /Apartment,,380000.0000000003,,4400.27,,2021Q3,3.0
2016-04-26,"['21 units', ' clover court retirement village', ' shinrone  co offaly']",,Offaly,834437.0,No,No,Second-Hand Dwelling house /Apartment,,,,2091.7,,2016Q2,2.0
2012-09-09,"['9 kings square', ' mitchelstown']",,Cork,365000.0,No,No,Second-Hand Dwelling house /Apartment,,365000.0000000002,,1437.92,,2012Q3,3.0
2012-08-30,"['45 windmill road', ' drogheda']",,Louth,47000.0,No,No,Second-Hand Dwelling house /Apartment,,47000.00000000002,Drogheda,1399.48,40956.0,2012Q3,3.0
2013-03-28,"['12 kingston walk', ' ballinteer', ' dublin 16']",Dublin 16,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,,410000.00000000006,,1569.19,,2013Q1,1.0
2017-05-23,"['54 park gate', ' tullow']",,Carlow,240000.29,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,240000.2899999998,,2398.42,,2017Q2,2.0
2011-08-12,"['eglington house', ' 75 eglington road', ' donnybrook']",Dublin 4,Dublin,1350000.0,No,No,Second-Hand Dwelling house /Apartment,,,,1178.81,,2011Q3,3.0
2014-01-20,"['43 walsh rd', ' drumcondra', ' dublin 9']",Dublin 9,Dublin,245000.0,No,No,Second-Hand Dwelling house /Apartment,,244999.99999999985,,1838.7,,2014Q1,1.0
2019-04-11,"['4 sandymount ave', ' glasheen rd', ' cork']",,Cork,295000.0,No,No,Second-Hand Dwelling house /Apartment,,295000.00000000006,Cork,2888.32,208669.0,2019Q2,2.0
2017-11-23,"['apt 5 ayrfield manor', ' circular rd', ' carrick on shannon']",,Leitrim,80000.0,No,No,Second-Hand Dwelling house /Apartment,,79999.99999999994,,2597.08,,2017Q4,4.0
2021-02-18,"['6 gleann na greine', ' naas', ' co. kildare']",,Kildare,160000.0,No,No,Second-Hand Dwelling house /Apartment,,159999.9999999999,Naas,3913.97,21393.0,2021Q1,1.0
2017-12-15,"['27 temple view ave', ' clare hall', ' balgriffin dublin 13']",Dublin 13,Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,,324999.9999999999,,2675.81,,2017Q4,4.0
2011-12-12,"['5 glenbourne walk', ' leopardstown']",,Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,,264999.9999999999,,1236.47,,2011Q4,4.0
2016-09-30,"['church rd', ' bunclody', ' co wexford']",,Wexford,68000.0,No,No,Second-Hand Dwelling house /Apartment,,67999.99999999994,,2168.27,,2016Q3,3.0
2019-10-07,"['92 clonard rd', ' crumlin', ' dublin 12']",Dublin 12,Dublin,245000.0,No,No,Second-Hand Dwelling house /Apartment,,244999.99999999985,,2938.79,,2019Q4,4.0
2019-03-01,"['brenter', ' dunkineely', ' co donegal']",,Donegal,170000.0,No,No,Second-Hand Dwelling house /Apartment,,170000.0,,2803.69,,2019Q1,1.0
2014-07-07,"['58 cedar grove', ' forrest road', ' swords']",,Dublin,319499.99,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,319499.9899999999,,1977.65,,2014Q3,3.0
2019-02-07,"['9 woodlawn', ' old school rd', ' watergrasshill']",,Cork,240000.0,No,No,Second-Hand Dwelling house /Apartment,,240000.00000000012,,2706.05,,2019Q1,1.0
2018-11-09,"['curry', ' cummer', ' corofin']",,Galway,272000.0,No,No,Second-Hand Dwelling house /Apartment,,271999.9999999998,,2781.01,,2018Q4,4.0
2017-06-29,"['16a red abbey court', ' abbey court', ' cork']",,Cork,147500.0,No,No,Second-Hand Dwelling house /Apartment,,147500.0,Cork,2419.7,208669.0,2017Q2,2.0
2019-11-07,"['23 sorrel heath', ' clonsilla', ' dublin 15']",Dublin 15,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,,395000.0,,3085.18,,2019Q4,4.0
2021-08-20,"['47 ath lethan', ' racecourse rd', ' dundalk']",,Louth,213500.0,No,No,Second-Hand Dwelling house /Apartment,,213500.00000000015,Dundalk,4441.67,39004.0,2021Q3,3.0
2019-12-05,"['13  14  64  65 66 67 68 and 69', ' coill an ri', ' kingscourt road']",,Monaghan,1794136.15,Yes,Yes,New Dwelling house /Apartment,,,,3117.43,,2019Q4,4.0
2010-09-15,"['cherrygarth', ' portlaoise']",,Laois,150000.0,Yes,No,Second-Hand Dwelling house /Apartment,,149999.99999999994,Port Laoise,1125.07,,2010Q3,3.0
2021-12-17,"['38 ard dun', ' kingscourt', ' co cavan']",,Cavan,128000.0,No,No,Second-Hand Dwelling house /Apartment,,128000.00000000004,,4620.64,,2021Q4,4.0
2011-10-20,"['knockadalteen', ' ballymote', ' county sligo']",,Sligo,60000.0,No,No,Second-Hand Dwelling house /Apartment,,60000.00000000002,,1215.39,,2011Q4,4.0
2021-08-19,"['59 cois teampail', ' foynes rd', ' newcastle west']",,Limerick,123251.0,No,No,Second-Hand Dwelling house /Apartment,,123251.00000000004,,4405.8,,2021Q3,3.0
2015-12-21,"['27 coolcormack valley', ' dungarvan', ' waterford']",,Waterford,126000.0,No,No,Second-Hand Dwelling house /Apartment,,126000.00000000007,Waterford,2021.15,53504.0,2015Q4,4.0
2016-08-30,"['41 the lawn', ' college wood', ' mallow']",,Cork,155000.0,No,No,Second-Hand Dwelling house /Apartment,,155000.0,Small Towns,2176.12,,2016Q3,3.0
2015-06-04,"['174 huntstown wood', ' clonsilla', ' dublin 15']",Dublin 15,Dublin,155000.0,No,No,Second-Hand Dwelling house /Apartment,,155000.0,,2095.84,,2015Q2,2.0
2011-12-01,"['clonfert avenue', ' portumna']",,Galway,22000.0,No,No,Second-Hand Dwelling house /Apartment,,22000.0,,1244.58,,2011Q4,4.0
2021-01-15,"['9 fairview terrace', ' greenhills rd', ' garryowen']",,Limerick,130000.0,No,No,Second-Hand Dwelling house /Apartment,,130000.00000000006,,3768.25,,2021Q1,1.0
2017-08-28,"['8 victoria court', ' cusack rd', ' ennis']",,Clare,270000.0,No,No,Second-Hand Dwelling house /Apartment,,269999.99999999977,Ennis,2444.24,25276.0,2017Q3,3.0
2021-12-09,"['52 ardkeale', ' mount oval village', ' rochestown']",,Cork,295000.0,No,No,Second-Hand Dwelling house /Apartment,,295000.00000000006,,4667.45,,2021Q4,4.0
2019-03-28,"['woodville lodge', ' lacka', ' castleconnell']",,Limerick,380000.0,No,No,Second-Hand Dwelling house /Apartment,,380000.0000000003,,2815.44,,2019Q1,1.0
2016-09-16,"['35 ashfield court', ' mulhuddart', ' dublin 15']",Dublin 15,Dublin,212500.0,No,No,Second-Hand Dwelling house /Apartment,,212499.99999999985,,2139.16,,2016Q3,3.0
2016-11-01,"['33 warren ave', ' castleknock', ' dublin 15']",Dublin 15,Dublin,360000.0,No,No,Second-Hand Dwelling house /Apartment,,359999.99999999994,,2111.72,,2016Q4,4.0
2013-12-13,"['88 roscam', ' ros caoin']",,Galway,175000.0,No,No,Second-Hand Dwelling house /Apartment,,175000.00000000003,,1775.32,,2013Q4,4.0
2021-03-26,"['16 st josephs park', ' quay st', ' dundalk']",,Louth,120000.0,No,No,Second-Hand Dwelling house /Apartment,,120000.00000000006,Dundalk,3974.54,39004.0,2021Q1,1.0
2020-01-24,"['9 oldtown gardens', ' naas', ' kildare']",,Kildare,295000.0,No,No,Second-Hand Dwelling house /Apartment,,295000.00000000006,Naas,3295.47,21393.0,2020Q1,1.0
2015-09-30,"['14 bayside boulevard north', ' sutton', ' dublin 13']",Dublin 13,Dublin,342000.0,No,No,Second-Hand Dwelling house /Apartment,,342000.0000000001,,1920.03,,2015Q3,3.0
2016-12-20,"['2 woodlands park', ' blackrock', ' dublin']",,Dublin,1000000.0,No,No,Second-Hand Dwelling house /Apartment,,999999.9999999997,Dublin,2270.76,1173179.0,2016Q4,4.0
2020-12-02,"['7 ashwood walk', ' portlaoise', ' laois']",,Laois,190000.0,No,No,Second-Hand Dwelling house /Apartment,,190000.0000000001,Port Laoise,3669.01,,2020Q4,4.0
2015-12-22,"['kilrush', ' hollymount', ' claremorris']",,Mayo,166550.0,No,No,Second-Hand Dwelling house /Apartment,,166550.0000000001,,2038.97,,2015Q4,4.0
2013-12-20,"['5 viewmount', ' dublin rd', ' longford']",,Longford,95000.0,No,No,Second-Hand Dwelling house /Apartment,,95000.00000000006,Small Towns,1818.32,,2013Q4,4.0
2016-11-18,"['111 oakleigh wood', ' dooradoyle', ' limerick']",,Limerick,177000.0,No,No,Second-Hand Dwelling house /Apartment,,177000.00000000006,Limerick,2181.9,94192.0,2016Q4,4.0
2010-10-21,"['3 the laurels', ' avourwen meadows', ' duleek road']",,Meath,236999.99,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,236999.99000000005,,1180.26,,2010Q4,4.0
2017-12-21,"['11 synott place', ' dublin 7', ' dublin']",Dublin 15,Dublin,578000.0,No,No,Second-Hand Dwelling house /Apartment,,578000.0,Dublin,2684.57,1173179.0,2017Q4,4.0
2014-12-23,"['37 doran close', ' bundoran', ' donegal']",,Donegal,63000.0,No,No,Second-Hand Dwelling house /Apartment,,63000.00000000004,Small Towns,2082.17,,2014Q4,4.0
2020-09-09,"['15 shackleton manor', ' shackleton park', ' lucan']",,Dublin,444999.45,No,Yes,New Dwelling house /Apartment,,444999.4499999997,,3398.96,,2020Q3,3.0
2014-11-14,"['49 ashington close', ' navan road', ' dublin 7']",Dublin 7,Dublin,346000.0,No,No,Second-Hand Dwelling house /Apartment,,345999.99999999977,,2039.82,,2014Q4,4.0
2020-12-22,"['14 alexandra walk', ' abbeylands', ' clane']",,Kildare,275500.0,No,No,Second-Hand Dwelling house /Apartment,,275500.0,,3687.26,,2020Q4,4.0
2018-07-17,"['18 glenamuck cottages', ' glenamuck rd', ' dublin 18']",Dublin 18,Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,,424999.9999999997,,2809.55,,2018Q3,3.0
2020-12-08,"['79 block d2', ' sraith fhada', ' doughiska']",,Galway,269999.47,No,Yes,New Dwelling house /Apartment,,269999.46999999986,,3702.25,,2020Q4,4.0
2014-08-15,"['24 forge view', ' the forge', ' lusk']",,Dublin,280345.0,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,280344.99999999994,,1955.06,,2014Q3,3.0
2020-03-31,"['7 longfield dr', ' clonmel', ' tipperary']",,Tipperary,257500.0,No,No,Second-Hand Dwelling house /Apartment,,257500.0000000002,Tipperary,2584.59,4979.0,2020Q1,1.0
2015-02-19,"['shalvey', ' kilcar']",,Donegal,120000.0,No,No,Second-Hand Dwelling house /Apartment,,120000.00000000006,,2097.45,,2015Q1,1.0
2017-09-01,"['jamestown', ' carrick on shannon', ' leitrim']",,Leitrim,295000.0,No,No,Second-Hand Dwelling house /Apartment,,295000.00000000006,,2476.55,,2017Q3,3.0
2019-05-02,"['13 hayfield', ' model farm rd', ' cork']",,Cork,650000.0,No,No,Second-Hand Dwelling house /Apartment,,649999.9999999998,Cork,2917.52,208669.0,2019Q2,2.0
2011-12-20,"['unit 14  bective house', ' beaufort place', ' navan']",,Meath,90851.22,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,90851.22000000007,Navan,1241.3,30173.0,2011Q4,4.0
2015-07-21,"['3 curlew house', ' aston green', ' aston village']",,Louth,71000.0,No,No,Second-Hand Dwelling house /Apartment,,71000.00000000004,,2119.21,,2015Q3,3.0
2012-12-20,"['derryvrin', ' abbeydorney']",,Kerry,187000.0,No,No,Second-Hand Dwelling house /Apartment,,187000.00000000015,,1443.69,,2012Q4,4.0
2012-04-23,"['ballynamantan', ' gort']",,Galway,75000.0,No,No,Second-Hand Dwelling house /Apartment,,74999.99999999996,,1366.94,,2012Q2,2.0
2018-05-22,"['240 stannaway rd', ' crumlin', ' dublin 12']",Dublin 12,Dublin,326000.0,No,No,Second-Hand Dwelling house /Apartment,,326000.00000000023,,2724.44,,2018Q2,2.0
2018-04-07,"['6 meadow view', ' creggaun na hilla', ' clarecastle']",,Clare,205000.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,205000.0,,2604.47,,2018Q2,2.0
2021-06-02,"['2 camcor house', ' railway rd', ' birr']",,Offaly,82000.0,No,No,Second-Hand Dwelling house /Apartment,,82000.00000000007,Small Towns,4208.12,,2021Q2,2.0
2017-11-27,"['34 eugene st', ' dublin 8', ' dublin']",Dublin 8,Dublin,230000.0,No,No,Second-Hand Dwelling house /Apartment,,230000.0000000002,Dublin,2601.42,1173179.0,2017Q4,4.0
2012-02-17,"['21 mount symon close', ' clonsilla']",Dublin 15,Dublin,205000.0,No,No,Second-Hand Dwelling house /Apartment,,205000.0,,1361.23,,2012Q1,1.0
2017-07-27,"['apt 14 lar na cathrach', ' abbey trinity', ' tuam']",,Galway,40000.0,No,No,Second-Hand Dwelling house /Apartment,,39999.99999999997,Small Towns,2475.42,,2017Q3,3.0
2013-06-21,"['44 an choill rua', ' kellymount', ' paulstown']",,Kilkenny,105000.0,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,105000.00000000004,,1592.43,,2013Q2,2.0
2021-10-12,"['16 bowling court', ' bowling green', ' mallow']",,Cork,145000.0,No,No,Second-Hand Dwelling house /Apartment,,144999.99999999994,Small Towns,4350.64,,2021Q4,4.0
2016-01-06,"['tissasson', ' kinsale', ' cork']",,Cork,295000.0,No,No,Second-Hand Dwelling house /Apartment,,295000.00000000006,Cork,1990.26,208669.0,2016Q1,1.0
2016-04-04,"['jigginstown', ' naas', ' kildare']",,Kildare,450000.0,No,No,Second-Hand Dwelling house /Apartment,,450000.0000000004,Naas,2066.13,21393.0,2016Q2,2.0
2019-12-19,"['kealafreaghane', ' mastergeehy', ' killarney']",,Kerry,130000.0,No,No,Second-Hand Dwelling house /Apartment,,130000.00000000006,Killarney,3205.37,14504.0,2019Q4,4.0
2014-09-18,"['62 south circular rd', ' dublin 8', ' dublin']",Dublin 8,Dublin,620000.0,No,No,Second-Hand Dwelling house /Apartment,,620000.0,Dublin,2011.36,1173179.0,2014Q3,3.0
2010-03-30,"['23 church view', ' st. johnston']",,Donegal,166845.0,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,166845.00000000003,,1173.27,,2010Q1,1.0
2020-11-13,"['18 glencarney dr', ' kenmare', ' kerry']",,Kerry,155000.0,No,No,Second-Hand Dwelling house /Apartment,,155000.0,,3585.15,,2020Q4,4.0
2019-12-09,"['watergate lane', ' kanturk', ' county cork']",,Cork,27000.0,No,No,Second-Hand Dwelling house /Apartment,,27000.0,,3135.96,,2019Q4,4.0
2013-12-05,"['9 doonamana rd', ' dun laoghaire']",,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,,395000.0,,1785.03,,2013Q4,4.0
2011-01-07,"['46 woodley park', ' kilmacud', ' dublin']",,Dublin,523000.0,No,No,Second-Hand Dwelling house /Apartment,,522999.9999999996,Dublin,1271.5,1173179.0,2011Q1,1.0
2014-10-10,"['8 st bridgets terrace', ' tuam', ' galway']",,Galway,35000.0,No,No,Second-Hand Dwelling house /Apartment,,34999.99999999997,Galway,1906.13,79934.0,2014Q4,4.0
2020-10-06,"['23 cowper village', ' rathmines', ' dublin 6']",Dublin 6,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,,450000.0000000004,,3360.95,,2020Q4,4.0
2017-08-18,"['32 summerfields', ' ballyleary', ' cobh']",,Cork,188000.0,No,No,Second-Hand Dwelling house /Apartment,,188000.0000000001,Small Towns,2425.55,,2017Q3,3.0
2020-04-01,"['apartment 23  block d', ' mount argus apartments']",Dublin 6w,Dublin,540878.57,No,Yes,New Dwelling house /Apartment,,540878.5700000002,,2470.5,,2020Q2,2.0
2010-09-10,"['49 the park', ' oldtown mill', ' celbridge']",,Kildare,345000.0,No,No,Second-Hand Dwelling house /Apartment,,345000.00000000006,,1109.55,,2010Q3,3.0
2010-02-25,"['2 churchview', ' ballincollig']",,Cork,250000.0,No,No,Second-Hand Dwelling house /Apartment,,249999.99999999985,,1102.94,,2010Q1,1.0
2018-10-31,"['flat 1 25b oakley rd', ' ranelagh', ' dublin']",Dublin 6,Dublin,795000.0,No,No,Second-Hand Dwelling house /Apartment,,795000.0000000006,Dublin,2711.74,1173179.0,2018Q4,4.0
2013-09-26,"['lisdrumneil', ' fairymount']",,Roscommon,64000.0,No,No,Second-Hand Dwelling house /Apartment,,64000.00000000002,,1698.67,,2013Q3,3.0
2016-12-13,"['3 furnace hill', ' drumshanbo', ' leitrim']",,Leitrim,105000.0,Yes,No,Second-Hand Dwelling house /Apartment,,105000.00000000004,,2271.72,,2016Q4,4.0
2018-04-09,"['inishlodge', ' rahan rd', ' ballylynan']",,Kildare,202500.0,No,No,Second-Hand Dwelling house /Apartment,,202500.00000000003,,2613.16,,2018Q2,2.0
2021-04-14,"['hillarys house', ' crowe st', ' gort']",,Galway,40000.0,No,No,Second-Hand Dwelling house /Apartment,,39999.99999999997,,4124.66,,2021Q2,2.0
2021-03-26,"['1 hill house', ' high st', ' westport']",,Mayo,147500.0,No,No,Second-Hand Dwelling house /Apartment,,147500.0,Small Towns,3974.54,,2021Q1,1.0
2018-06-06,"['apt 2 arran house', ' 35 east arran st', ' dublin 7']",Dublin 7,Dublin,105000.0,No,No,Second-Hand Dwelling house /Apartment,,105000.00000000004,,2772.35,,2018Q2,2.0
2020-07-17,"['26 tallow hall', ' belgard sq', ' tallaght']",Dublin 24,Dublin,240000.0,No,No,Second-Hand Dwelling house /Apartment,,240000.00000000012,,3224.73,,2020Q3,3.0
2017-09-05,"['220 riverforest', ' leixlip', ' co kildare']",,Kildare,268000.0,No,No,Second-Hand Dwelling house /Apartment,,268000.0000000001,Small Towns,2457.85,,2017Q3,3.0
2021-03-19,"['31 the meadows', ' castle farm', ' dunboyne']",,Meath,397250.0,No,Yes,New Dwelling house /Apartment,,397250.0000000004,,3913.1,,2021Q1,1.0
2019-11-01,"['4 oakdale', ' st martins road', ' rosslare']",,Wexford,205000.0,Yes,No,Second-Hand Dwelling house /Apartment,,205000.0,,3066.91,,2019Q4,4.0
2018-12-21,"['villa garryowen', ' kingston rd', ' garryowen']",,Galway,1127500.0,No,No,Second-Hand Dwelling house /Apartment,,,,2416.62,,2018Q4,4.0
2021-08-23,"['flower hill', ' church hill', ' enniskerry']",,Wicklow,950000.0,No,No,Second-Hand Dwelling house /Apartment,,950000.0,,4479.54,,2021Q3,3.0
2020-10-21,"['west end', ' mountcollins', ' abbeyfeale']",,Limerick,145000.0,No,No,Second-Hand Dwelling house /Apartment,,144999.99999999994,,3435.56,,2020Q4,4.0
2020-11-06,"['21 inis cuain', ' clonakilty', ' cork']",,Cork,462000.0,No,No,Second-Hand Dwelling house /Apartment,,461999.99999999977,Cork,3509.44,208669.0,2020Q4,4.0
2018-08-23,"['36 walkinstown park', ' walkinstown', ' dublin 12']",Dublin 12,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,,279999.9999999998,,2856.98,,2018Q3,3.0
2017-12-08,"['36 calderwood ave', ' drumcondra', ' dublin 9']",Dublin 9,Dublin,795000.0,No,No,Second-Hand Dwelling house /Apartment,,795000.0000000006,,2651.5,,2017Q4,4.0
2018-04-09,"['26 cnoc na greine walk', ' kilcullen', ' kildare']",,Kildare,180000.0,No,No,Second-Hand Dwelling house /Apartment,,179999.99999999997,,2613.16,,2018Q2,2.0
2015-05-27,"['57 st attracta rd', ' cabra', ' dublin 7']",Dublin 7,Dublin,232000.0,No,No,Second-Hand Dwelling house /Apartment,,232000.00000000012,,2123.48,,2015Q2,2.0
2013-06-14,"['347 the lawn', ' blegard heights', ' tallaght']",Dublin 24,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,200000.0000000001,,1626.73,,2013Q2,2.0
2012-06-12,"['6 the meadows', ' kiltoy', ' letterkenny']",,Donegal,150000.0,No,No,Second-Hand Dwelling house /Apartment,,149999.99999999994,Letterkenny,1324.18,19274.0,2012Q2,2.0
2020-09-04,"['22 the avenue', ' st marnocks bay', ' station road']",,Dublin,594161.93,No,Yes,New Dwelling house /Apartment,,594161.9300000005,,3426.96,,2020Q3,3.0
2019-05-31,"['14 valeview dr', ' finglas', ' dublin']",Dublin 11,Dublin,32304.0,No,No,Second-Hand Dwelling house /Apartment,,32304.000000000025,Dublin,2752.06,1173179.0,2019Q2,2.0
2014-02-04,"['55 crosforge', ' saggart', ' co. dublin']",,Dublin,329150.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,329150.0000000001,,1755.2,,2014Q1,1.0
2017-07-25,"['druid hill', ' brennanstown rd', ' carrickmines dublin 18']",Dublin 18,Dublin,995000.0,No,No,Second-Hand Dwelling house /Apartment,,995000.0000000008,,2477.13,,2017Q3,3.0
2010-12-17,"['18 harbour view', ' maynooth', ' county kildare']",,Kildare,147000.0,No,No,Second-Hand Dwelling house /Apartment,,146999.9999999999,,1243.91,,2010Q4,4.0
2020-04-21,"['5 the grove', ' broadmeadow vale', ' ratoath']",,Meath,365000.11,No,Yes,New Dwelling house /Apartment,,365000.1099999997,,2736.56,,2020Q2,2.0
2015-01-13,"['41a oakview ave', ' hartstown', ' dublin 15']",Dublin 15,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,,254999.99999999985,,2023.03,,2015Q1,1.0
2020-12-08,"['ballybane', ' tulrahan', ' claremorris']",,Mayo,74000.0,No,No,Second-Hand Dwelling house /Apartment,,73999.99999999994,,3702.25,,2020Q4,4.0
2017-08-08,"['4 pilmore cottages', ' pilmore', ' youghal']",,Cork,177500.0,No,No,Second-Hand Dwelling house /Apartment,,177499.99999999997,Small Towns,2474.92,,2017Q3,3.0
2014-09-03,"['cushinkeel', ' sheeaune', ' westport']",,Mayo,280000.0,No,No,Second-Hand Dwelling house /Apartment,,279999.9999999998,Small Towns,2000.72,,2014Q3,3.0
2017-08-29,"['117 shanard rd', ' santry', ' dublin 9']",Dublin 9,Dublin,332000.0,No,No,Second-Hand Dwelling house /Apartment,,332000.0000000001,,2446.3,,2017Q3,3.0
